,geoid,oz,LICadj,eligible,k=6,k6silhouette_score,not_picked
4697,06037127803,1,0,1,1.0,-0.04799774758471424,0
4698,06037127711,0,0,1,,,1
4699,06037127603,0,0,1,,,1
4700,06037127104,0,0,1,,,1
4701,06037127103,0,0,1,,,1
4702,06037125502,0,0,1,,,1
4703,06071008710,1,0,1,0.0,0.13735314353934344,0
4704,06071008602,0,0,0,,,0
4705,06071007903,0,0,0,,,0
4706,06071007904,0,0,0,,,0
4707,06071007409,0,0,0,,,0
4708,06071007410,0,0,1,,,1
4709,06071000603,0,1,1,,,1
4710,06071000501,0,1,1,,,1
4711,06071000604,0,0,1,,,1
4712,06071001906,0,0,0,,,0
4713,06071002206,0,0,0,,,0
4714,06071007604,0,0,1,,,1
4715,06071007306,0,0,0,,,0
4716,06071006601,0,0,1,,,1
4717,06071006203,1,0,1,0.0,0.21135026119490635,0
4718,06071006204,1,0,1,0.0,0.17404375188636514,0
4719,06071011102,0,1,1,,,1
4720,06071011001,0,0,1,,,1
4721,06037910210,0,0,0,,,0
4722,06037480303,0,0,1,,,1
4723,06037463602,0,0,1,,,1
4724,06037463601,0,1,1,,,1
4725,06037462302,0,0,1,,,1
4726,06019003004,0,0,1,,,1
4727,06019002904,0,0,1,,,1
4728,06019001412,0,0,0,,,0
4729,06019001411,1,0,1,0.0,0.40696318309547563,0
4730,06019003003,0,0,1,,,1
4731,06019005805,0,0,0,,,0
4732,06019005804,0,0,1,,,1
4733,06085511301,0,0,0,,,0
4734,06085512042,0,0,1,,,1
4735,06085503331,0,0,0,,,0
4736,06085512603,1,0,1,1.0,-0.02526505301285379,0
4737,06085511705,0,0,0,,,0
4738,06085503336,0,0,0,,,0
4739,06031000404,0,0,0,,,0
4740,06031000800,0,0,1,,,1
4741,06031001701,1,0,1,1.0,-0.12146976710960943,0
4742,06031000300,0,0,1,,,1
4743,06031000701,0,0,0,,,0
4744,06031000500,0,0,1,,,1
4745,06059110116,0,0,0,,,0
4746,06059110203,0,0,0,,,0
4747,06059110110,0,0,0,,,0
4748,06059110115,0,0,0,,,0
4749,06059011200,0,0,0,,,0
4750,06059110606,0,0,1,,,1
4751,06059001802,0,0,1,,,1
4752,06059011000,0,1,1,,,1
4753,06059011502,0,1,1,,,1
4754,06059011602,1,0,1,0.0,0.34914548176829474,0
4755,06059011712,0,0,0,,,0
4756,06059011715,0,0,0,,,0
4757,06059011718,0,0,0,,,0
4758,06059021905,0,0,0,,,0
4759,06059032012,0,0,0,,,0
4760,06059032020,0,0,0,,,0
4761,06059032022,0,0,0,,,0
4762,06059032027,0,0,0,,,0
4763,06059001301,0,0,0,,,0
4764,06059001304,0,1,1,,,1
4765,06059001401,0,1,1,,,1
4766,06059001506,0,0,0,,,0
4767,06059011503,0,0,0,,,0
4768,06059001708,0,0,0,,,0
4769,06059001903,0,1,1,,,1
4770,06059011300,0,0,0,,,0
4771,06059011716,0,0,0,,,0
4772,06059011717,0,0,0,,,0
4773,06059011720,1,0,1,0.0,0.24026486000453906,0
4774,06059011721,1,0,1,0.0,0.25271402717648866,0
4775,06059021802,0,0,0,,,0
4776,06059021816,0,0,0,,,0
4777,06059021827,0,0,0,,,0
4778,06059021913,0,0,0,,,0
4779,06059021915,0,0,0,,,0
4780,06059032030,0,0,0,,,0
4781,06059032036,0,0,0,,,0
4782,06059032039,0,0,0,,,0
4783,06065040701,0,0,0,,,0
4784,06065040806,0,0,0,,,0
4785,06065031701,0,0,1,,,1
4786,06065040302,0,0,0,,,0
4787,06065041202,0,0,1,,,1
4788,06065041410,1,0,1,0.0,0.26746342673937074,0
4789,06065041600,0,0,1,,,1
4790,06065041703,1,0,1,1.0,-0.08768769621968563,0
4791,06065041002,0,0,1,,,1
4792,06065041403,0,0,0,,,0
4793,06065041409,0,0,0,,,0
4794,06065041704,0,0,1,,,1
4795,06065041805,0,0,0,,,0
4796,06065042004,0,0,0,,,0
4797,06065042402,0,0,1,,,1
4798,06065042716,0,0,0,,,0
4799,06065042723,1,0,1,1.0,0.014489817054933437,0
4800,06065043001,0,0,1,,,1
4801,06065043005,0,0,1,,,1
4802,06065043217,0,0,0,,,0
4803,06065043222,0,0,0,,,0
4804,06065043306,0,0,1,,,1
4805,06059042111,0,0,0,,,0
4806,06059052408,0,0,0,,,0
4807,06059042317,0,0,0,,,0
4808,06059042320,0,0,0,,,0
4809,06059042325,0,0,0,,,0
4810,06059032050,0,0,0,,,0
4811,06059001202,0,1,1,,,1
4812,06059001504,0,0,0,,,0
4813,06059011102,0,1,1,,,1
4814,06059063007,0,0,0,,,0
4815,06059074405,1,0,1,1.0,0.15991360391783116,0
4816,06111005908,0,0,0,,,0
4817,06111006500,0,0,0,,,0
4818,06111006700,0,0,0,,,0
4819,06111006900,0,0,1,,,1
4820,06111007202,0,0,0,,,0
4821,06111001502,0,0,1,,,1
4822,06111007505,0,0,0,,,0
4823,06111008001,0,0,0,,,0
4824,06111008004,0,0,0,,,0
4825,06111001507,0,1,1,,,1
4826,06111001900,0,0,0,,,0
4827,06013351102,0,0,1,,,1
4828,06013339002,0,0,1,,,1
4829,06013355117,0,0,0,,,0
4830,06001438203,0,0,1,,,1
4831,06013355115,0,0,1,,,1
4832,06013355116,0,0,0,,,0
4833,06013338204,0,0,0,,,0
4834,06037187102,1,0,1,1.0,0.11536499488333413,0
4835,06019006404,0,0,0,,,0
4836,06019003810,0,0,1,,,1
4837,06019005524,0,0,0,,,0
4838,06019005522,0,0,0,,,0
4839,06019007902,0,0,1,,,1
4840,06025010102,0,0,1,,,1
4841,06025940000,0,0,1,,,1
4842,06037209103,0,0,1,,,1
4843,06037211201,1,0,1,0.0,0.3204374158552633,0
4844,06037211921,0,0,1,,,1
4845,06037209104,0,0,1,,,1
4846,06037208802,0,0,1,,,1
4847,06037208801,1,0,1,1.0,0.09796935235067826,0
4848,06037208502,0,0,1,,,1
4849,06037208402,0,0,1,,,1
4850,06037208401,0,0,1,,,1
4851,06037208302,0,0,1,,,1
4852,06037206032,1,0,1,2.0,0.10484947042449853,0
4853,06037920011,0,0,1,,,1
4854,06037910812,0,0,0,,,0
4855,06037910811,0,0,0,,,0
4856,06037910001,0,0,1,,,1
4857,06037901213,0,0,0,,,0
4858,06037901209,0,0,0,,,0
4859,06037577604,0,0,0,,,0
4860,06037576904,0,0,1,,,1
4861,06037573004,1,0,1,0.0,0.33454636982042363,0
4862,06037571703,0,0,1,,,1
4863,06071000605,0,0,1,,,1
4864,06071001901,0,0,0,,,0
4865,06071000903,0,0,1,,,1
4866,06071000821,0,0,1,,,1
4867,06071002801,0,0,1,,,1
4868,06071007603,0,0,1,,,1
4869,06071010419,0,0,1,,,1
4870,06071008601,0,0,0,,,0
4871,06071000115,0,0,0,,,0
4872,06071000113,0,0,0,,,0
4873,06037407801,0,0,0,,,0
4874,06037407602,0,0,1,,,1
4875,06037407601,0,0,1,,,1
4876,06029006500,0,0,1,,,1
4877,06029003205,0,0,0,,,0
4878,06029006303,1,0,1,2.0,0.12696261914959484,0
4879,06029005507,1,0,1,2.0,-0.04227999965488883,0
4880,06029005003,1,0,1,2.0,0.19060901519839543,0
4881,06029004603,0,0,0,,,0
4882,06029006006,0,0,0,,,0
4883,06029006403,0,0,1,,,1
4884,06029006404,0,0,1,,,1
4885,06047001302,1,0,1,1.0,-0.06024018947409864,0
4886,06047001602,1,0,1,1.0,-0.05351861770675092,0
4887,06047001502,0,0,1,,,1
4888,06047002100,0,0,1,,,1
4889,06047001902,0,0,1,,,1
4890,06047002301,0,0,0,,,0
4891,06047002302,0,0,1,,,1
4892,06047001901,0,0,1,,,1
4893,06047000304,0,0,1,,,1
4894,06047000601,0,0,1,,,1
4895,06047001003,0,0,1,,,1
4896,06047001402,0,0,1,,,1
4897,06047001700,1,0,1,0.0,0.2962945427742627,0
4898,06047001801,0,1,1,,,1
4899,06047002000,0,0,1,,,1
4900,06047000602,1,0,1,4.0,0.35048627276694444,0
4901,06047000603,1,0,1,4.0,0.0025305056177346787,0
4902,06047001005,0,0,1,,,1
4903,06047001301,1,0,1,4.0,0.07285422139629628,0
4904,06047001501,1,0,1,1.0,0.048844608374861986,0
4905,06033000400,0,0,1,,,1
4906,06033000600,0,0,1,,,1
4907,06033000900,0,0,1,,,1
4908,06033000100,0,0,1,,,1
4909,06033001300,0,0,0,,,0
4910,06033000300,0,0,1,,,1
4911,06033001100,0,1,1,,,1
4912,06001438400,0,0,1,,,1
4913,06001435400,1,0,1,0.0,0.18057487167559144,0
4914,06001436000,0,1,1,,,1
4915,06001436601,0,0,1,,,1
4916,06001437200,0,1,1,,,1
4917,06001440305,0,0,0,,,0
4918,06047001503,0,0,1,,,1
4919,06001440306,0,0,1,,,1
4920,06001440332,0,0,0,,,0
4921,06001441521,0,0,0,,,0
4922,06001442900,0,0,0,,,0
4923,06001443002,0,0,1,,,1
4924,06001443103,0,0,0,,,0
4925,06001450400,0,0,0,,,0
4926,06001450603,0,0,0,,,0
4927,06001450606,0,0,0,,,0
4928,06001451102,0,0,0,,,0
4929,06001451202,0,0,0,,,0
4930,06001422700,0,0,1,,,1
4931,06001422400,0,0,1,,,1
4932,06001422500,0,0,1,,,1
4933,06001422600,0,0,0,,,0
4934,06001423100,0,0,1,,,1
4935,06001426100,0,0,0,,,0
4936,06001427300,0,1,1,,,1
4937,06001427600,0,0,1,,,1
4938,06001427900,0,0,0,,,0
4939,06001428302,0,0,0,,,0
4940,06001428600,0,1,1,,,1
4941,06001430800,0,0,1,,,1
4942,06001433600,0,0,1,,,1
4943,06001437400,0,0,1,,,1
4944,06001438201,1,0,1,0.0,0.2092312910620578,0
4945,06055200201,0,0,1,,,1
4946,06055201700,0,0,0,,,0
4947,06055200703,0,0,0,,,0
4948,06055200802,0,1,1,,,1
4949,06055201800,0,0,0,,,0
4950,06055201900,0,0,0,,,0
4951,06037550500,0,0,0,,,0
4952,06037543321,0,0,0,,,0
4953,06037543502,0,0,0,,,0
4954,06037550100,0,1,1,,,1
4955,06037551000,0,0,0,,,0
4956,06037218220,0,0,1,,,1
4957,06037203710,0,0,1,,,1
4958,06037209510,0,0,1,,,1
4959,06037212304,1,0,1,5.0,0.17050943907739885,0
4960,06037241300,0,0,1,,,1
4961,06037222200,0,0,1,,,1
4962,06037228100,0,0,1,,,1
4963,06037232400,1,0,1,1.0,0.19923567377677237,0
4964,06037481103,0,0,1,,,1
4965,06037500100,0,0,0,,,0
4966,06037920038,0,0,1,,,1
4967,06037480002,0,0,0,,,0
4968,06037500700,0,1,1,,,1
4969,06037670405,0,0,0,,,0
4970,06037601302,0,0,1,,,1
4971,06037602404,0,0,1,,,1
4972,06037702803,0,0,0,,,0
4973,06037900806,1,0,1,1.0,-0.002293243733145315,0
4974,06037271500,0,0,0,,,0
4975,06037277200,0,0,1,,,1
4976,06037201401,0,0,1,,,1
4977,06037212202,0,0,1,,,1
4978,06037432500,0,1,1,,,1
4979,06037433802,0,1,1,,,1
4980,06037462900,0,0,0,,,0
4981,06037404302,0,0,0,,,0
4982,06037433402,0,0,1,,,1
4983,06037461000,0,1,1,,,1
4984,06037480702,0,0,0,,,0
4985,06037530302,0,0,1,,,1
4986,06037208903,1,0,1,1.0,0.11508124405097218,0
4987,06037201302,0,1,1,,,1
4988,06037201503,0,0,1,,,1
4989,06037207400,0,0,1,,,1
4990,06037209200,0,0,1,,,1
4991,06037212203,1,0,1,1.0,-0.034390213153842886,0
4992,06037210010,0,0,1,,,1
4993,06037211420,0,0,1,,,1
4994,06037212610,0,0,1,,,1
4995,06037214400,0,0,0,,,0
4996,06037214600,0,0,0,,,0
4997,06037218120,0,0,1,,,1
4998,06037218500,1,0,1,0.0,0.30736162254962346,0
4999,06037221210,0,0,1,,,1
5000,06037221302,0,0,1,,,1
5001,06037224200,1,0,1,4.0,0.2476095476268046,0
5002,06037463500,0,1,1,,,1
5003,06037460900,0,0,0,,,0
5004,06037461100,0,0,0,,,0
5005,06037461700,0,0,0,,,0
5006,06037480101,0,0,0,,,0
5007,06037480802,0,0,0,,,0
5008,06037501504,0,0,1,,,1
5009,06037501600,0,0,0,,,0
5010,06037530203,0,0,1,,,1
5011,06037530400,0,0,1,,,1
5012,06037531201,0,0,1,,,1
5013,06037531202,0,0,1,,,1
5014,06037531800,0,0,1,,,1
5015,06037532304,1,0,1,0.0,0.171223334586818,0
5016,06037532606,1,0,1,0.0,0.09538382814822273,0
5017,06037532800,1,0,1,0.0,0.3334887241435961,0
5018,06037532900,1,0,1,1.0,-0.05416937384814975,0
5019,06037104105,0,0,1,,,1
5020,06037551700,0,1,1,,,1
5021,06037552100,0,0,0,,,0
5022,06037552601,0,1,1,,,1
5023,06037552900,0,1,1,,,1
5024,06037553100,0,0,0,,,0
5025,06037553701,0,0,1,,,1
5026,06085504700,0,0,1,,,1
5027,06085504421,0,0,0,,,0
5028,06085512305,0,0,0,,,0
5029,06085504506,0,1,1,,,1
5030,06085504805,0,1,1,,,1
5031,06085505600,0,0,1,,,1
5032,06085506101,0,0,0,,,0
5033,06085506203,0,1,1,,,1
5034,06085506802,0,0,0,,,0
5035,06085506900,0,0,0,,,0
5036,06085507001,0,0,0,,,0
5037,06085507302,0,0,0,,,0
5038,06085507702,0,0,0,,,0
5039,06085507805,0,0,0,,,0
5040,06085509304,0,0,0,,,0
5041,06085507806,0,0,0,,,0
5042,06085508101,0,0,0,,,0
5043,06085509202,0,0,0,,,0
5044,06085509401,0,0,0,,,0
5045,06085509801,0,0,0,,,0
5046,06085503401,1,0,1,2.0,0.08892740355546552,0
5047,06085512307,0,0,0,,,0
5048,06085503204,0,0,1,,,1
5049,06085503210,0,0,1,,,1
5050,06085503507,0,0,1,,,1
5051,06037570601,0,0,1,,,1
5052,06037570003,0,1,1,,,1
5053,06037570100,0,0,1,,,1
5054,06037570304,0,0,1,,,1
5055,06037570602,0,0,1,,,1
5056,06037570701,0,1,1,,,1
5057,06037571400,0,0,0,,,0
5058,06037571800,0,0,0,,,0
5059,06037572100,0,0,0,,,0
5060,06037134201,0,0,0,,,0
5061,06037310701,0,0,1,,,1
5062,06037311000,0,0,0,,,0
5063,06037311100,0,0,0,,,0
5064,06037297000,0,0,0,,,0
5065,06037400304,0,0,0,,,0
5066,06037294110,0,0,1,,,1
5067,06037296300,0,0,0,,,0
5068,06037301203,0,0,0,,,0
5069,06111006600,0,0,0,,,0
5070,06037310703,0,0,1,,,1
5071,06111008305,0,0,0,,,0
5072,06111006800,0,0,0,,,0
5073,06111008401,0,0,0,,,0
5074,06065043403,1,0,1,0.0,0.18534811577133772,0
5075,06065043508,0,0,1,,,1
5076,06065043509,0,0,1,,,1
5077,06065044911,0,0,1,,,1
5078,06065045109,0,0,0,,,0
5079,06065045501,0,0,1,,,1
5080,06065045703,1,0,1,0.0,0.28360756091178985,0
5081,06085507002,0,0,0,,,0
5082,06065940100,0,0,1,,,1
5083,06085506703,0,0,0,,,0
5084,06085506801,0,0,0,,,0
5085,06085507500,0,0,0,,,0
5086,06085508202,0,0,0,,,0
5087,06085509109,0,0,0,,,0
5088,06085509404,0,0,0,,,0
5089,06085509500,0,0,1,,,1
5090,06085510801,0,0,0,,,0
5091,06085510803,0,0,0,,,0
5092,06085511500,0,0,0,,,0
5093,06085502601,0,0,0,,,0
5094,06085503703,0,0,1,,,1
5095,06085503708,0,0,1,,,1
5096,06085504002,0,0,1,,,1
5097,06085502907,0,0,0,,,0
5098,06085503208,0,0,1,,,1
5099,06085503315,0,0,1,,,1
5100,06085505700,0,0,1,,,1
5101,06085505800,0,0,0,,,0
5102,06085506103,0,0,0,,,0
5103,06085506202,0,0,0,,,0
5104,06085506301,0,0,1,,,1
5105,06085506302,0,0,0,,,0
5106,06085506304,0,0,1,,,1
5107,06085503304,0,0,1,,,1
5108,06085502906,0,0,0,,,0
5109,06085503001,0,0,0,,,0
5110,06085503108,0,1,1,,,1
5111,06085503312,0,1,1,,,1
5112,06085503402,0,0,1,,,1
5113,06085503506,0,0,1,,,1
5114,06031001002,0,0,1,,,1
5115,06031001602,0,0,0,,,0
5116,06031000100,0,1,1,,,1
5117,06031000402,0,0,0,,,0
5118,06031000405,0,0,1,,,1
5119,06031001001,0,0,0,,,0
5120,06031001601,1,0,1,0.0,0.20704708660753213,0
5121,06031001003,0,0,1,,,1
5122,06063000201,0,1,1,,,1
5123,06063000202,1,0,1,2.0,0.0071064703917631065,0
5124,06063000300,0,0,1,,,1
5125,06079012302,0,0,0,,,0
5126,06079012702,0,0,0,,,0
5127,06079010201,0,0,0,,,0
5128,06079010902,1,0,1,5.0,0.2777117779095007,0
5129,06079012000,0,0,1,,,1
5130,06079012800,0,0,1,,,1
5131,06079011400,0,0,0,,,0
5132,06079011901,0,0,0,,,0
5133,06079012200,1,0,1,0.0,0.11965377345763689,0
5134,06079012503,0,1,1,,,1
5135,06079011103,0,0,1,,,1
5136,06059042114,0,0,0,,,0
5137,06059032040,0,0,0,,,0
5138,06059032051,0,0,0,,,0
5139,06063000100,0,1,1,,,1
5140,06063000400,1,0,1,1.0,-0.04932466996252937,0
5141,06079010202,0,0,0,,,0
5142,06079012600,0,0,0,,,0
5143,06079011200,0,0,1,,,1
5144,06059042203,0,0,0,,,0
5145,06059021814,0,0,0,,,0
5146,06059042312,1,0,1,5.0,0.14816511961245415,0
5147,06059011402,0,0,0,,,0
5148,06059021813,0,0,1,,,1
5149,06059052410,0,0,0,,,0
5150,06059052420,0,0,0,,,0
5151,06059052502,0,0,0,,,0
5152,06059001103,0,0,1,,,1
5153,06059001501,0,0,0,,,0
5154,06059001503,0,0,0,,,0
5155,06059052513,0,0,0,,,0
5156,06059001901,0,0,0,,,0
5157,06059042334,0,0,0,,,0
5158,06059052417,0,0,0,,,0
5159,06059062610,0,1,1,,,1
5160,06059062626,0,0,1,,,1
5161,06059062631,0,0,0,,,0
5162,06059062645,0,0,0,,,0
5163,06055201500,0,0,0,,,0
5164,06055202000,0,0,0,,,0
5165,06055200203,0,0,1,,,1
5166,06055201300,0,0,0,,,0
5167,06055200501,0,0,1,,,1
5168,06053001500,0,0,0,,,0
5169,06055200503,0,0,1,,,1
5170,06053000103,0,0,1,,,1
5171,06053001400,0,0,0,,,0
5172,06053000102,0,0,0,,,0
5173,06053010504,0,0,1,,,1
5174,06053010701,0,0,0,,,0
5175,06053010702,0,0,0,,,0
5176,06053010900,0,0,0,,,0
5177,06053011302,1,0,1,0.0,0.2384886104952081,0
5178,06053011400,0,0,1,,,1
5179,06053012100,0,0,0,,,0
5180,06053012600,0,0,0,,,0
5181,06053013200,0,0,0,,,0
5182,06053013300,0,0,0,,,0
5183,06073008354,0,0,0,,,0
5184,06073008324,0,0,0,,,0
5185,06073008339,0,0,1,,,1
5186,06073008347,0,0,0,,,0
5187,06073008505,0,0,0,,,0
5188,06073017604,0,0,0,,,0
5189,06073018400,0,0,1,,,1
5190,06073015501,0,0,0,,,0
5191,06073015703,1,0,1,2.0,0.26342324179297855,0
5192,06073015801,1,0,1,2.0,0.03457556655310178,0
5193,06073015802,1,0,1,2.0,-0.05766196507999743,0
5194,06073015901,1,0,1,2.0,0.06679517541468713,0
5195,06073016000,0,0,0,,,0
5196,06073016201,0,0,0,,,0
5197,06073016610,0,0,0,,,0
5198,06073016614,0,0,0,,,0
5199,06073016615,0,0,0,,,0
5200,06073016702,0,1,1,,,1
5201,06073017022,0,0,0,,,0
5202,06073017108,0,0,0,,,0
5203,06073017305,0,0,0,,,0
5204,06073017811,0,0,0,,,0
5205,06073018511,0,0,1,,,1
5206,06073018514,0,0,0,,,0
5207,06073018516,0,0,0,,,0
5208,06073018601,0,0,0,,,0
5209,06073018609,0,0,1,,,1
5210,06073018801,0,0,0,,,0
5211,06073018905,0,0,1,,,1
5212,06073019602,0,0,1,,,1
5213,06073019902,0,1,1,,,1
5214,06073019905,0,0,0,,,0
5215,06073020013,0,0,0,,,0
5216,06073020016,0,0,0,,,0
5217,06073020021,0,0,1,,,1
5218,06073020202,0,0,1,,,1
5219,06033001200,0,1,1,,,1
5220,06033001000,0,0,1,,,1
5221,06043000200,0,0,1,,,1
5222,06043000400,0,0,0,,,0
5223,06049000100,1,0,1,2.0,0.009201698116508448,0
5224,06049000200,0,0,1,,,1
5225,06049000400,0,0,0,,,0
5226,06049000300,1,0,1,2.0,0.02838424051093409,0
5227,06115040901,0,0,1,,,1
5228,06115041000,0,0,0,,,0
5229,06115040100,0,0,1,,,1
5230,06115040600,0,0,1,,,1
5231,06115040800,0,1,1,,,1
5232,06115041100,0,0,1,,,1
5233,06115040200,0,0,1,,,1
5234,06115040700,0,1,1,,,1
5235,06013357000,0,0,0,,,0
5236,06115040400,1,0,1,0.0,0.10696586883116652,0
5237,06115040500,0,0,1,,,1
5238,06115040902,0,0,1,,,1
5239,06013338302,0,0,0,,,0
5240,06013349000,0,0,0,,,0
5241,06085512019,0,1,1,,,1
5242,06085512020,0,0,1,,,1
5243,06019004404,0,0,1,,,1
5244,06019000100,1,0,1,1.0,0.05614080888463113,0
5245,06019000200,1,0,1,0.0,0.2337201718846639,0
5246,06019002702,1,0,1,0.0,0.23217150131469652,0
5247,06019003001,0,0,1,,,1
5248,06019003400,0,0,1,,,1
5249,06019004207,0,0,1,,,1
5250,06019004210,0,0,1,,,1
5251,06013307101,0,0,1,,,1
5252,06019004211,0,0,0,,,0
5253,06019004504,0,0,1,,,1
5254,06019003202,0,0,1,,,1
5255,06019003500,1,0,1,1.0,0.12255864692099668,0
5256,06019003805,0,0,1,,,1
5257,06085512402,0,0,0,,,0
5258,06085512024,0,0,0,,,0
5259,06019004303,0,0,0,,,0
5260,06019004503,0,0,0,,,0
5261,06019006100,0,0,1,,,1
5262,06019000400,1,0,1,0.0,0.3197938413497374,0
5263,06019000700,1,0,1,1.0,0.1328915295693247,0
5264,06019001100,1,0,1,0.0,0.1849957193763562,0
5265,06019001202,1,0,1,0.0,0.25142078699077103,0
5266,06019001700,1,0,1,0.0,0.3818655437428354,0
5267,06019001201,1,0,1,0.0,0.3985888532696769,0
5268,06019002300,1,0,1,0.0,0.24393099301994398,0
5269,06019003803,0,1,1,,,1
5270,06019004100,0,0,1,,,1
5271,06019004212,0,0,1,,,1
5272,06019004704,0,0,1,,,1
5273,06019002400,1,0,1,0.0,0.2885742628614969,0
5274,06019002601,0,0,1,,,1
5275,06019003804,0,0,1,,,1
5276,06059062640,0,0,0,,,0
5277,06059062644,0,0,0,,,0
5278,06059063008,0,0,0,,,0
5279,06059063103,0,0,0,,,0
5280,06059063701,1,0,1,0.0,0.19168961762696315,0
5281,06059063903,0,0,0,,,0
5282,06059063905,0,0,0,,,0
5283,06059074004,0,0,0,,,0
5284,06059074502,0,0,1,,,1
5285,06059075002,1,0,1,1.0,0.0410082611377591,0
5286,06059075201,1,0,1,0.0,0.14915142151487276,0
5287,06059075302,0,0,1,,,1
5288,06059076103,0,0,1,,,1
5289,06059076206,0,1,1,,,1
5290,06059001402,0,0,0,,,0
5291,06059001404,0,0,0,,,0
5292,06059001602,0,0,0,,,0
5293,06059001801,1,0,1,0.0,0.18875737173403928,0
5294,06059001902,0,0,0,,,0
5295,06059011401,0,0,0,,,0
5296,06059021823,0,0,0,,,0
5297,06059021824,0,0,0,,,0
5298,06059021914,0,0,0,,,0
5299,06081601603,0,0,0,,,0
5300,06059032028,0,0,0,,,0
5301,06059042113,0,0,0,,,0
5302,06059042103,0,0,0,,,0
5303,06059032033,0,0,0,,,0
5304,06059032043,0,0,0,,,0
5305,06059042319,0,0,0,,,0
5306,06059042330,0,0,0,,,0
5307,06059042324,0,0,0,,,0
5308,06059042326,0,0,0,,,0
5309,06059042329,0,0,0,,,0
5310,06059042335,0,0,0,,,0
5311,06059042336,0,0,0,,,0
5312,06059042337,0,0,0,,,0
5313,06059052423,0,0,0,,,0
5314,06065046405,0,0,1,,,1
5315,06065030502,1,0,1,0.0,0.2742934094631234,0
5316,06065031703,0,1,1,,,1
5317,06065040403,0,1,1,,,1
5318,06065040502,0,0,1,,,1
5319,06065040604,0,0,0,,,0
5320,06065030900,0,1,1,,,1
5321,06065030503,0,0,1,,,1
5322,06065031402,0,1,1,,,1
5323,06065031704,0,1,1,,,1
5324,06065040303,0,0,0,,,0
5325,06065030501,1,0,1,4.0,-0.15025708675046126,0
5326,06065040603,0,0,1,,,1
5327,06065040903,0,0,1,,,1
5328,06065041003,0,1,1,,,1
5329,06065030602,0,0,0,,,0
5330,06065030603,0,0,0,,,0
5331,06065031501,0,1,1,,,1
5332,06065040202,0,0,1,,,1
5333,06065040203,1,0,1,0.0,0.18830837200279615,0
5334,06065040204,0,0,1,,,1
5335,06065043313,0,0,1,,,1
5336,06065043401,1,0,1,0.0,0.14376926955879524,0
5337,06065043504,0,0,1,,,1
5338,06065043802,0,0,0,,,0
5339,06065043900,0,0,1,,,1
5340,06065044505,0,0,1,,,1
5341,06065040201,0,1,1,,,1
5342,06065031001,0,1,1,,,1
5343,06085512506,0,0,1,,,1
5344,06085512025,0,0,0,,,0
5345,06085511912,0,0,0,,,0
5346,06085511913,0,0,0,,,0
5347,06085511914,0,0,0,,,0
5348,06085512029,0,0,0,,,0
5349,06085512030,0,0,0,,,0
5350,06085512034,0,0,0,,,0
5351,06085512503,0,0,0,,,0
5352,06085512508,0,0,1,,,1
5353,06085500300,0,0,1,,,1
5354,06085500800,1,0,1,0.0,0.36365350534031077,0
5355,06085501300,0,0,1,,,1
5356,06085502910,0,0,0,,,0
5357,06085503112,0,0,1,,,1
5358,06085503116,0,0,1,,,1
5359,06085503207,0,1,1,,,1
5360,06085503217,0,0,1,,,1
5361,06085503323,0,0,0,,,0
5362,06085503324,0,0,0,,,0
5363,06085503325,0,0,0,,,0
5364,06085504001,0,0,1,,,1
5365,06085504201,0,0,0,,,0
5366,06085504806,0,0,0,,,0
5367,06085504318,0,0,1,,,1
5368,06085504411,0,1,1,,,1
5369,06085504418,0,0,1,,,1
5370,06085506401,0,1,1,,,1
5371,06085506501,0,0,1,,,1
5372,06085503321,0,0,0,,,0
5373,06085503327,0,0,0,,,0
5374,06085503510,0,0,1,,,1
5375,06085501200,0,0,1,,,1
5376,06085501700,0,0,1,,,1
5377,06019004208,0,0,0,,,0
5378,06019004703,0,0,1,,,1
5379,06019005406,0,0,0,,,0
5380,06019005509,0,0,0,,,0
5381,06019005606,0,0,0,,,0
5382,06019006000,0,0,1,,,1
5383,06019004405,0,0,0,,,0
5384,06019004301,0,0,0,,,0
5385,06019003102,0,0,1,,,1
5386,06073020306,0,0,0,,,0
5387,06073020405,0,0,0,,,0
5388,06073007400,0,0,0,,,0
5389,06073007501,0,1,1,,,1
5390,06073020403,0,0,0,,,0
5391,06019005704,0,0,1,,,1
5392,06073020602,0,0,1,,,1
5393,06073020705,0,0,0,,,0
5394,06073020708,0,0,0,,,0
5395,06073020805,0,0,1,,,1
5396,06073020809,0,0,0,,,0
5397,06073020903,0,0,1,,,1
5398,06073021000,0,0,1,,,1
5399,06073013102,0,0,1,,,1
5400,06073013205,1,0,1,0.0,0.17052791054152946,0
5401,06073013302,0,0,0,,,0
5402,06047000505,0,0,1,,,1
5403,06073013604,0,0,0,,,0
5404,06047000503,1,0,1,0.0,0.23302271930007823,0
5405,06047000504,0,0,1,,,1
5406,06047000701,0,0,1,,,1
5407,06047001002,0,0,1,,,1
5408,06047000801,0,0,1,,,1
5409,06047001101,0,0,1,,,1
5410,06047000301,0,0,1,,,1
5411,06081602100,0,0,1,,,1
5412,06081603400,0,0,0,,,0
5413,06081604101,0,1,1,,,1
5414,06081604200,0,1,1,,,1
5415,06081604400,0,0,0,,,0
5416,06081604700,0,0,0,,,0
5417,06081604800,0,0,0,,,0
5418,06081605400,0,1,1,,,1
5419,06081605900,0,1,1,,,1
5420,06081606100,0,0,1,,,1
